Crosswalk2023_CBSA Code,Crosswalk2023_CBSA Title,Crosswalk2023_State Name,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI25_Metro Area,HousingPI25_GEOID.1,HousingPI25_1980,HousingPI25_1981,HousingPI25_1982,HousingPI25_1983,HousingPI25_1984,HousingPI25_1985,HousingPI25_1986,HousingPI25_1987,HousingPI25_1988,HousingPI25_1989,HousingPI25_1990,HousingPI25_1991,HousingPI25_1992,HousingPI25_1993,HousingPI25_1994,HousingPI25_1995,HousingPI25_1996,HousingPI25_1997,HousingPI25_1998,HousingPI25_1999,HousingPI25_2000,HousingPI25_2001,HousingPI25_2002,HousingPI25_2003,HousingPI25_2004,HousingPI25_2005,HousingPI25_2006,HousingPI25_2007,HousingPI25_2008,HousingPI25_2009,HousingPI25_2010,HousingPI25_2011,HousingPI25_2012,HousingPI25_2013,HousingPI25_2014,HousingPI25_2015,HousingPI25_2016,HousingPI25_2017,HousingPI25_2018,HousingPI25_2019,HousingPI25_2020,HousingPI25_2021,HousingPI25_2022,HousingPI25_2023,HousingPI25_2024,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
11100,"Amarillo, TX",Texas,0.0,0.0,1855952.2317908187,122633.60221351404,551586.207981126,66167.57391618517,0.0,132395.4890473223,48243.727874368655,1268905.2068959167,2680480.2284046225,4322168.719111484,21177154.9778282,0.0,0.0,867259.0487833429,3938399.327036488,0.0,0.0,19416.42863434124,482568.6,19306476.465908587,42.06061029549436,0.0,23542.10206564054,14910.649521372688,71123.88817407753,733373.7238796754,4620226.302171321,9936425.727191646,0.0,0.0,9085237.09382733,761450.0930431943,0.0,0.0,3115896674300.796,3116815600000.0,3115899200000.0,1653834376520.524,0.0,3115760017738.7915,50657491889.15279,3115899200000.0,41781363175.318695,3115899200000.0,3115899200000.0,0.0,0.0,298892586018.7954,3115896674300.796,0.0,0.0,44339625215.38696,44338866000.0,44339643350.0,22024243518.709904,0.0,44338748939.18672,1481500515.5869772,44339643350.0,682899602.0231591,44339643350.0,44339643350.0,0.0,0.0,4606412233.854343,44339625215.38696,44339643350.0,268612.0,5236.11003942,11968.0,15075.0,-3107.0,27043.0,1097.6260747631682,1413.3831752217798,1833.7458929742693,1744.2479754897238,"Amarillo, TX",11100.0,2.6,2.6,2.3,2.5,2.6,2.5,2.5,2.5,2.3,2.1,2.1,2.1,2.0,2.1,2.1,2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.5,2.5,2.6,2.7,2.8,2.7,2.8,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.0,3.2,3.4,3.5,3.5,3.5,129736.0,127554.0,127035.0,127270.0,127866.0,127438.0,131239.0,132267.0,134694.0,137915.0,125699.0,123437.0,123090.0,123647.0,124486.0,121002.0,125974.0,128132.0,130472.0,133592.0,4037.0,4117.0,3945.0,3623.0,3380.0,6436.0,5265.0,4135.0,4222.0,4323.0
11180,"Ames, IA",Iowa,0.0,0.0,78030.51670207005,19029.83145619636,540543.6679169247,12695.00174444405,34.1466276799998,12373.674227355796,34799.99999999932,234677.07979905288,1302409.4113619963,724798.8375519584,4110486.195503902,0.0,0.0,2143.400383914454,1018769.1153404724,0.0,0.0,562.552942394931,73268.7,1047032.612398232,21841.914923088232,10820.642751271233,103531.2638579066,8999.999999999998,74482.2723827666,993683.9317462906,1292886.0946881594,7339243.724741831,0.0,0.0,28365.052907279514,225992.7864161672,0.0,0.0,1452876800000.0,1452923200000.0,1452876800000.0,1452876800000.0,1452876800000.0,1452876800000.0,200957365362.41605,1452876800000.0,25460183340.10084,1452876800000.0,1452876800000.0,0.0,0.0,328707676122.2967,1452876800000.0,0.0,0.0,26063753591.0,26063391000.0,26063753591.0,26063753591.0,26063753591.0,26063753591.0,3580290199.7069216,26063753591.0,583400112.833605,26063753591.0,26063753591.0,0.0,0.0,6601950157.899107,26063753591.0,26063753591.0,125248.0,1158.8590139100002,13302.0,11710.0,1592.0,25012.0,985.1847542466336,1071.465818400195,1499.2374728507823,1409.6063280221183,"Ames, IA",11180.0,2.8,2.7,2.5,2.6,2.5,2.4,2.3,2.2,2.1,2.1,2.1,2.1,2.2,2.3,2.3,2.3,2.4,2.4,2.5,2.4,2.5,2.6,2.7,2.7,2.9,2.9,2.9,2.8,2.7,2.8,2.8,2.7,2.8,2.8,2.9,2.9,2.8,2.8,2.8,2.8,2.8,3.0,3.2,3.3,3.4,72924.0,68000.0,68011.0,68551.0,69241.0,66423.0,67265.0,68940.0,69500.0,69575.0,71033.0,66230.0,66506.0,67281.0,67826.0,63831.0,65217.0,67364.0,67869.0,67914.0,1891.0,1770.0,1505.0,1270.0,1415.0,2592.0,2048.0,1576.0,1631.0,1661.0
11200,"Amherst Town-Northampton, MA",Massachusetts,0.0,0.0,38031.87095221276,56378.76582367619,4096.539236599056,20554.49299773125,126894.28114379382,49080.61956131731,28724.81486398921,416059.1490792837,419588.59812746575,286140.11618062266,278983.54533736035,0.0,0.0,6352.684717736001,33021.382407131525,0.0,0.0,789.5864495659525,265984.6,13871.211637414652,0.288792795960199,4547875.207903848,503199.10148304736,172453.18971855746,72556.2071426171,214722.15663315143,60901.43565620446,1028784.3192638808,0.0,0.0,59363.65429992263,3019.088944137333,0.0,0.0,1879814475721.652,1882772800000.0,1879814800000.0,1879814475721.652,1879716005498.348,1879246116576.7812,747617153711.2109,1879814800000.0,30601182687.0764,1879814800000.0,1879814800000.0,0.0,0.0,122031304385.96512,1879814475721.652,0.0,0.0,28246459929.225536,28246063000.0,28246466828.0,28246459929.225536,28245545343.91112,28234955451.48086,11013636532.30066,28246466828.0,643435374.4981236,28246466828.0,28246466828.0,0.0,0.0,1738756154.0238695,28246459929.225536,28246466828.0,162053.0,550.74153069,,,,,,,,,"Amherst Town-Northampton, MA",11200.0,2.8,2.9,3.0,2.9,3.0,3.2,3.5,4.0,4.2,4.2,3.9,3.8,3.8,3.7,3.4,3.3,3.1,3.0,3.0,3.0,3.0,3.2,3.6,3.9,4.3,4.7,4.7,4.5,4.2,3.8,3.9,3.7,3.6,3.8,3.7,3.8,3.7,3.6,3.6,3.7,4.0,4.5,4.9,4.9,5.3,88132.0,82782.0,84069.0,85950.0,86227.0,81434.0,82884.0,84094.0,83557.0,85804.0,84161.0,79500.0,80979.0,83163.0,83696.0,75185.0,78928.0,81165.0,80849.0,82555.0,3971.0,3282.0,3090.0,2787.0,2531.0,6249.0,3956.0,2929.0,2708.0,3249.0
11260,"Anchorage, AK",Alaska,3200886.2896708366,2089.2834018757994,0.0,20806480.126424484,8332.63275054191,0.0,0.0,34265.08132214104,0.0,0.0,106635.31706099903,0.0,82.87418512227462,0.0,54.95968470016733,154193.14918631688,37689.08294322644,4837.557691660301,6596.122236390313,0.000997081356158,81576922.3,12405.479110176237,0.0,0.0,1138.9896234381704,0.0,0.0,885405.20065733,0.0,160.5791411283705,0.0,5751.848937892668,2185518.3662796947,112.87032432022782,116000000.0,3950999435.1012855,0.0,4620604800000.0,4616626000000.0,0.0,0.0,4616626000000.0,0.0,0.0,36142313379.64714,4616626000000.0,4616626000000.0,0.0,938132838.9368348,840846454603.1758,4616626000000.0,2000000.0,114320551.5449911,1281731.0,93413706000.0,93414728170.0,0.0,0.0,93414728170.0,0.0,0.0,1056583863.0339054,93414728170.0,93414728170.0,0.0,265442142.41528508,17146775130.559303,93414728170.0,93414728170.0,397985.0,27486.91672116,20047.0,27239.0,-7192.0,47286.0,1608.9366053390668,1910.8898450721847,2560.951971435622,2433.2412539655825,"Anchorage, AK",11260.0,3.1,3.3,3.7,3.6,3.7,3.6,3.6,3.1,3.2,2.7,2.6,2.7,2.8,2.8,2.9,3.0,3.1,3.1,3.1,3.2,3.3,3.5,3.7,3.8,4.1,4.5,4.7,4.5,4.3,4.2,4.2,4.3,4.2,4.2,4.2,4.2,4.3,4.2,4.3,4.1,4.3,4.3,4.4,4.5,4.5,202013.0,201178.0,201000.0,197370.0,195123.0,193818.0,196930.0,198072.0,199608.0,201117.0,190991.0,189200.0,188707.0,186347.0,185264.0,178084.0,184810.0,190342.0,191974.0,192744.0,11022.0,11978.0,12293.0,11023.0,9859.0,15734.0,12120.0,7730.0,7634.0,8373.0
11460,"Ann Arbor, MI",Michigan,0.0,0.0,332892.45818859123,97801.8794268358,15950.446962919732,972113.9199252126,1572.1476277467505,8275.07919117921,25094.52037291156,581407.7987698815,465811.4515232492,1136080.4944318864,7700027.364386966,0.0,0.0,7741.099017133555,5101.488947222593,0.0,0.0,2698.32762682322,389295.9,1453.360369390203,12001.885461550908,176983.28274291035,198810.03178871595,126370.88042626069,138721.9477645782,69650.85164615577,6127831.906879899,10845706.974342592,0.0,0.0,101818.27143450432,104522.53685337464,0.0,0.0,4315941518511.824,4318192800000.0,4315942400000.0,4315941518511.824,4310973881575.32,4315921045831.7705,558821403784.8273,4315942400000.0,42176867851.11861,4315942400000.0,4315942400000.0,0.0,0.0,1280939875923.3342,4315941518511.824,0.0,0.0,79619804690.99625,79618822000.0,79619819577.0,79619804690.99623,79522655507.139,79619607083.86409,10207715079.4891,79619819577.0,805964020.4740518,79619819577.0,79619819577.0,0.0,0.0,25454568501.661877,79619804690.99625,79619819577.0,372064.0,729.71458443,34333.0,29052.0,5281.0,63385.0,1726.7724227587144,1688.9037864840022,2460.7551686423417,2369.164620704944,"Ann Arbor, MI",11460.0,3.5,3.5,3.1,2.9,2.6,2.5,2.6,2.8,3.0,3.1,3.2,3.2,3.3,3.2,3.2,3.3,3.5,3.5,3.5,3.6,3.8,3.9,4.2,4.3,4.5,4.6,4.3,4.0,3.7,3.5,3.4,3.4,3.3,3.5,3.7,3.6,3.7,3.7,3.8,3.9,4.0,4.4,4.6,5.2,5.4,189367.0,196043.0,197992.0,200369.0,203134.0,197891.0,192184.0,199280.0,205253.0,208818.0,182342.0,189037.0,191244.0,194348.0,197346.0,184802.0,184306.0,192424.0,198657.0,200958.0,7025.0,7006.0,6748.0,6021.0,5788.0,13089.0,7878.0,6856.0,6596.0,7860.0
11500,"Anniston-Oxford, AL",Alabama,0.0,0.0,0.0,201827.60425006595,4997.992585180536,870456.3661139563,15929.494828131648,15705.656824414751,20426.964712124176,189469.76452610016,738777.6624883437,655540.3895922567,9605564.171994591,0.0,0.0,920.5537588610428,24267.488183683206,0.0,0.0,0.0,925206.6,169554.5808614872,3820.928135835847,978211.46404696,2452.0762443454178,131355.4211720811,76142.92946439776,68827.60576697996,149219.43612300896,6648568.290725148,0.0,0.0,8037.86150309091,5417.072215626761,0.0,0.0,0.0,1350715600000.0,1348500000000.0,1348500000000.0,1344773100080.122,1343472124315.4817,695170318252.657,1348500000000.0,63078677702.5538,1348500000000.0,1348500000000.0,0.0,0.0,63763912415.819954,1348500000000.0,0.0,0.0,0.0,22691104000.0,22691498699.0,22691498699.0,22653308211.365936,22592019767.821743,10574263183.808195,22691498699.0,1482515727.522781,22691498699.0,22691498699.0,0.0,0.0,1033515079.936155,22691498699.0,22691498699.0,116250.0,618.45514341,5713.0,5913.0,-200.0,11626.0,811.2817019999897,813.6977325764157,1169.1980157355724,1127.9024780538432,"Anniston-Oxford, AL",11500.0,2.7,2.6,2.5,2.4,2.4,2.3,2.4,2.4,2.4,2.3,2.3,2.2,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.5,2.5,2.6,2.7,2.8,2.7,2.8,2.9,3.0,3.0,3.0,2.9,2.7,2.7,2.6,2.6,2.5,2.4,2.4,2.7,2.5,2.7,3.1,3.3,3.5,3.5,46234.0,49788.0,49881.0,50308.0,50342.0,50401.0,49657.0,49279.0,49200.0,49605.0,42976.0,46758.0,47505.0,48126.0,48559.0,46788.0,47806.0,47934.0,47940.0,47995.0,3258.0,3030.0,2376.0,2182.0,1783.0,3613.0,1851.0,1345.0,1260.0,1610.0
11540,"Appleton, WI",Wisconsin,0.0,0.0,1545816.3899748574,11986.633099083449,74410.50368785547,1404473.10644094,135.59253625180833,1979.573472945015,34800.00000000237,340224.1622656386,181821.59236570215,483585.31724523066,5426931.751059919,0.0,0.0,3491.065606162428,248721.9046506392,0.0,0.0,536.7303505807458,60572.0,2668425.826090371,2348.0329380496937,38376.43145811175,54105.36873898743,8999.999999999989,26230.47221978969,69567.57489387167,2283978.0045958995,4667564.005835808,0.0,0.0,51411.34592833572,31887.70135147756,0.0,0.0,2819716400000.0,2820505200000.0,2819716400000.0,2819716400000.0,2819716400000.0,2815809273679.116,286141538774.35504,2819716400000.0,28489461804.45116,2819716400000.0,2819716400000.0,0.0,0.0,188723268091.84296,2819716400000.0,0.0,0.0,60889261041.0,60888676000.0,60889261041.0,60889261041.0,60889261041.0,60743914231.754135,5804341684.839363,60889261041.0,725901545.0045023,60889261041.0,60889261041.0,0.0,0.0,4268668236.673045,60889261041.0,60889261041.0,243079.0,1052.20132914,10395.0,14484.0,-4089.0,24879.0,949.5488402394056,1163.4457443301771,1500.0,1503.9404908439694,"Appleton, WI",11540.0,2.4,2.2,2.0,2.1,2.0,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.2,2.2,2.3,2.4,2.4,2.4,2.3,2.1,2.1,2.0,2.1,2.4,2.4,2.3,2.4,2.5,2.6,2.8,2.9,3.2,3.3,3.4,3.5,129586.0,134427.0,134693.0,133866.0,133815.0,133995.0,134338.0,134990.0,136510.0,137676.0,124681.0,129940.0,130786.0,130239.0,130111.0,126824.0,130265.0,131796.0,133327.0,134242.0,4905.0,4487.0,3907.0,3627.0,3704.0,7171.0,4073.0,3194.0,3183.0,3434.0
11640,"Arecibo, PR",Puerto Rico,0.0,622.3958650519955,0.0,15755616.535427423,2656.2435808223063,0.0,3523497.879748353,0.0,69599.9999999982,0.0,350393.66347296705,430.43368202018166,48012.95302903614,523.246104952608,0.0,0.0,0.0,0.0,518658.41925779096,0.0,19461386.6,283.0565280584727,0.0,95744914.71996628,0.0,17999.99999999999,0.0,23881421.60842461,17.685133583885932,41165.55576615788,2917.280957929937,0.0,0.0,0.0,0.0,12471108784.959633,0.0,2119378000000.0,2115271600000.0,0.0,2115093810232.316,0.0,216379252017.6931,0.0,55766724335.00911,2115271600000.0,2115271600000.0,123209077225.35625,0.0,0.0,0.0,0.0,400673933.5474694,0.0,23125440000.0,23125637635.0,0.0,23123972301.26827,0.0,2042641689.9467568,0.0,1144077176.9781406,23125637635.0,23125637635.0,2180342076.0943623,0.0,0.0,0.0,23125637635.0,182351.0,329.56363518,2466.0,6763.0,-4297.0,9229.0,475.7278633840991,1226.836582434678,1325.364100917178,1305.4072161590038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52458.0,58179.0,57344.0,57104.0,58807.0,,63026.0,64800.0,65880.0,67700.0,44866.0,50781.0,50691.0,51255.0,53296.0,,58237.0,60027.0,61731.0,63984.0,7592.0,7398.0,6653.0,5849.0,5511.0,,4789.0,4773.0,4149.0,3716.0
11700,"Asheville, NC",North Carolina,0.0,0.0,1630713.9333845405,258107.55294512297,132747.10018203722,0.0,25413.871032153103,53952.8834208361,224470.0194764163,1487243.72481111,1178086.5850862016,2111949.73054888,2847138.124167853,0.0,0.0,26544.431063023585,45112.1367409628,0.0,0.0,4994.749725008904,2269204.6,772308.5650236844,0.0,1442944.054672087,763453.7672729522,738661.2859751994,91452.07509410444,9814982.131941736,762388.6964753079,4126337.866768125,0.0,0.0,264595.849685231,21879.02251866209,0.0,0.0,4715179600000.0,4720341600000.0,4715179600000.0,0.0,4711783645307.352,4714781125369.03,3046449303792.8086,4715179600000.0,91536077143.1314,4715179600000.0,4715179600000.0,0.0,0.0,121800050602.49846,4715179600000.0,0.0,0.0,75539161427.51514,75537970000.0,75539161562.0,0.0,75510399371.34601,75534037863.83786,48699419834.87393,75539161562.0,2380528425.114186,75539161562.0,75539161562.0,0.0,0.0,2077262757.0691311,75539161427.51514,75539161562.0,406481.0,1501.52572713,22515.0,19866.0,2649.0,42381.0,1751.45568028426,2058.660001068656,2741.885847368558,2662.661826068042,"Asheville, NC",11700.0,3.5,3.5,3.4,3.2,3.2,3.3,3.3,3.3,3.2,3.1,3.1,3.1,3.2,3.1,3.2,3.3,3.3,3.4,3.6,3.6,3.8,3.9,4.1,4.3,4.4,4.6,4.8,5.0,5.0,4.9,4.7,4.4,4.2,4.1,4.2,4.2,4.4,4.4,4.6,4.5,4.5,5.0,5.9,6.1,6.3,188154.0,191270.0,195131.0,198810.0,202415.0,192381.0,198044.0,207648.0,211166.0,213212.0,179712.0,183453.0,187970.0,192416.0,195995.0,177214.0,189523.0,201152.0,205134.0,204717.0,8442.0,7817.0,7161.0,6394.0,6420.0,15167.0,8521.0,6496.0,6032.0,8495.0
12020,"Athens-Clarke County, GA",Georgia,0.0,0.0,0.0,466225.2530053784,67368.71551734615,395253.3009784707,44178.25041361263,31520.33672844534,69600.00000000253,695042.656121664,95163.60203807222,427367.0916481008,2879842.1444954267,0.0,0.0,269.4859138229846,261783.02606501617,0.0,0.0,0.0,1822526.6,1448333.0413074775,2530.366387598015,2047955.1607633769,626145.7033168571,118500.00000000036,77686.22348740889,20421.49371075303,308416.46575403016,3759604.550960576,0.0,0.0,34732.95779454389,13687.737177798384,0.0,0.0,0.0,2498814000000.0,2495821200000.0,2495821200000.0,2495607388648.473,2495716379581.2485,729518792897.4912,2495821200000.0,22851230376.216038,2495821200000.0,2495821200000.0,0.0,0.0,421504107476.8046,2495821200000.0,0.0,0.0,0.0,36330168000.0,36330797399.0,36330797399.0,36327784517.20926,36330114340.26693,9891333923.930426,36330797399.0,494548132.3258395,36330797399.0,36330797399.0,0.0,0.0,5403328571.627923,36330797399.0,36330797399.0,215157.0,1045.47977079,23508.0,14013.0,9495.0,37521.0,1778.0433065592076,1395.4522564387505,2290.789820127547,2229.512502768262,"Athens-Clarke County, GA",12020.0,3.6,3.8,3.8,3.6,3.6,3.5,3.4,3.3,3.3,3.2,3.2,3.3,3.2,3.1,3.1,3.1,3.3,3.2,3.2,3.2,3.4,3.6,3.8,3.9,4.1,4.1,4.1,4.0,3.9,3.9,3.8,3.5,3.5,3.5,3.6,3.6,4.0,4.1,4.2,4.4,4.4,5.0,5.5,5.5,5.4,93045.0,100903.0,105632.0,105774.0,103965.0,101196.0,102668.0,102675.0,106515.0,108578.0,87699.0,95880.0,101103.0,101969.0,100542.0,95733.0,99304.0,99577.0,103316.0,104965.0,5346.0,5023.0,4529.0,3805.0,3423.0,5463.0,3364.0,3098.0,3199.0,3613.0
12060,"Atlanta-Sandy Springs-Roswell, GA",Georgia,0.0,0.0,868460.2366806059,10043727.15405291,5776473.222002392,1071012.1763195274,342628.799030064,1107559.041531159,567110.619252855,16806162.493466143,14869148.780527536,6043721.30435018,81152701.20840195,0.0,0.0,67642.90295257176,6806115.945320972,0.0,0.0,6915.295865409485,42317360.2,48572900.07200681,4959.971713241367,27801644.75548772,4116309.506883358,1830953.625608636,5894411.455363954,13431007.019052364,3919925.991877616,112998214.26596412,0.0,0.0,1083605.4358265016,268482.541935048,0.0,0.0,5434841982989.695,70815714800000.0,70747402400000.0,8959189403045.309,70457341517855.14,70728513899753.16,25569404411610.816,70747402400000.0,982334959033.5596,70747402400000.0,70747402400000.0,0.0,0.0,7975577326007.146,70747334836199.03,0.0,0.0,84581767645.06718,1139024359000.0,1139038916046.0,131344234164.34016,1135109508583.8552,1138794634359.043,420236903267.71735,1139038916046.0,14830243297.587631,1139038916046.0,1139038916046.0,0.0,0.0,112550624460.83116,1139037766984.6394,1139038916046.0,6098914.0,9023.6026803,204029.0,205499.0,-1470.0,409528.0,6832.38567412584,5610.04206757846,8902.19759385288,8778.43402891427,"Atlanta-Sandy Springs-Roswell, GA",12060.0,2.6,2.6,2.6,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.4,2.4,2.5,2.6,2.8,2.9,2.9,3.0,2.9,2.8,2.5,2.1,2.0,1.8,1.8,2.4,2.7,2.8,2.9,3.0,3.2,3.3,3.5,4.0,4.4,4.3,4.3,2823186.0,2941622.0,3062806.0,3084021.0,3112308.0,3073330.0,3131956.0,3195607.0,3267132.0,3306439.0,2660071.0,2788801.0,2922392.0,2965739.0,3005468.0,2863398.0,3009697.0,3098454.0,3161919.0,3192562.0,163115.0,152821.0,140414.0,118282.0,106840.0,209932.0,122259.0,97153.0,105213.0,113877.0
12100,"Atlantic City-Hammonton, NJ",New Jersey,0.0,1083866.9166813595,0.0,139108.73442533548,885.064313505945,4377280.837875676,977512.5247922976,40236.62281278364,22831.034399710803,882982.4993593218,5202674.5929333605,122495.01667364874,844651.353794821,0.0,0.0,36602.26330851862,185885.9828900515,0.0,141140637.5747823,0.0,657818.3,15879.58113730697,0.061976791463182,47120517.14315374,81435.37479133488,6259.1407834239335,95815.46826593213,10875825.525267094,4914668.747195333,953873.7648325154,0.0,0.0,7833348.138360812,152419.1104725408,0.0,1240364622706.4814,0.0,4289645200000.0,4286258000000.0,4286258000000.0,4285716235526.169,4215041932768.417,280546876594.411,4286258000000.0,1010242088397.251,4286258000000.0,4286258000000.0,0.0,0.0,531188400035.6576,4286258000000.0,0.0,40569809302.26074,0.0,97832789000.0,97833946546.0,97833946546.0,97817277770.67644,96182871329.20816,4660088680.302077,97833946546.0,33291865187.481384,97833946546.0,97833946546.0,0.0,0.0,10269432076.089138,97833946546.0,97833946546.0,369505.0,1305.18662196,10675.0,12571.0,-1896.0,23246.0,1363.5160431766103,1293.9961360065956,1900.1134176674825,1858.7068085096157,"Atlantic City-Hammonton, NJ",12100.0,3.4,3.2,2.8,2.6,2.7,2.8,3.1,3.5,3.5,3.4,3.3,3.2,3.1,2.9,2.9,2.8,2.7,2.7,2.7,2.7,2.8,3.0,3.5,3.9,4.5,5.3,5.4,5.5,5.3,5.0,4.9,4.8,4.7,4.5,4.4,4.2,3.8,3.6,3.6,3.8,4.1,4.6,4.9,4.9,5.2,177873.0,182586.0,178365.0,178531.0,181835.0,176982.0,177261.0,178021.0,180105.0,180909.0,160241.0,168597.0,165432.0,167647.0,172266.0,149406.0,160672.0,168254.0,169495.0,169623.0,17632.0,13989.0,12933.0,10884.0,9569.0,27576.0,16589.0,9767.0,10610.0,11286.0
12220,"Auburn-Opelika, AL",Alabama,0.0,0.0,0.0,176828.27085763752,4535.4219193379,1737426.350934191,100995.96860543096,23141.517183330805,34800.00000000035,678591.7934495345,350086.2095167023,520151.1587299563,1782363.8601608027,0.0,0.0,3828.745706542248,14007.064726379082,0.0,0.0,0.0,756426.8,136278.0301019202,6608.814442572832,4668498.166655438,5074.350457428774,109499.99999999996,55871.8034325963,313868.4293815047,186984.330888035,1485170.2759288177,0.0,0.0,38483.043549663285,2998.3950819478127,0.0,0.0,0.0,2247766800000.0,2242999200000.0,2242999118472.416,2242600162460.861,2242998404092.4165,520928758301.1028,2242999200000.0,38868757691.72001,2242999200000.0,2242999200000.0,0.0,0.0,169848506199.28595,2242999118472.416,0.0,0.0,0.0,32706095000.0,32706692269.0,32706692151.37536,32703066803.20868,32706681499.016502,8982175776.655891,32706692269.0,560120004.7955585,32706692269.0,32706692269.0,0.0,0.0,2132375643.6396036,32706692151.37536,32706692269.0,193362.0,1241.46542013,14713.0,11265.0,3448.0,25978.0,1376.9233820369236,1150.8405623716951,1779.620465155422,1808.6525371115367,"Auburn-Opelika, AL",12220.0,3.5,3.3,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,3.6,4.1,4.1,4.1,3.8,3.7,3.7,3.6,3.8,3.5,3.6,3.6,3.6,3.4,2.7,2.8,2.7,2.7,79383.0,85911.0,87449.0,89011.0,90459.0,89567.0,89998.0,91963.0,94379.0,96616.0,74986.0,81461.0,83884.0,85777.0,87801.0,84331.0,87362.0,89808.0,92228.0,93749.0,4397.0,4450.0,3565.0,3234.0,2658.0,5236.0,2636.0,2155.0,2151.0,2867.0
